Filename,Generated Description,True Category,Predicted Category,Max Similarity,Match
audio/bus-helsinki-211-6437-a.wav,"This is a dark experimental ambient instrumental piece with a soundscape feel. There is a synthesizer and a bass present, and the atmosphere is weird and spacey. A drum beat can also be heard in the background.",bus,metro_station,0.15478927,No
audio/street_traffic-helsinki-164-5028-a.wav,"This is an ambient experimental electronic piece with a dark meditative soundscape, including synthesizer, bass, drums, piano, and electric guitar.",street_traffic,tram,0.1465427,No
audio/street_pedestrian-lisbon-1174-45131-a.wav,This is the sound of a crowd in a public space.,street_pedestrian,public_square,0.3972345,No
audio/street_pedestrian-stockholm-156-4745-a.wav,This is the sound of a crowd of people walking in a busy area.,street_pedestrian,street_traffic,0.32415348,No
audio/park-paris-98-2770-a.wav,This is a recording of birds chirping in a park.,park,park,0.4134968,Yes
audio/airport-lisbon-1122-43880-a.wav,This is the sound of a car horn honking in the distance.,airport,street_traffic,0.2499444,No
audio/shopping_mall-prague-1009-40694-a.wav,"This is the sound of a crowded indoor location, possibly a store or supermarket.",shopping_mall,shopping_mall,0.39218318,Yes
audio/metro_station-vienna-240-7124-a.wav,"An instrumental ambient experimental piece with a dark and meditative soundscape, including synthesizers, bass, drums, piano, and electric guitar.",metro_station,metro_station,0.13199137,Yes
audio/public_square-lyon-1208-44923-a.wav,The sound is of ocean waves crashing onto the shore.,public_square,tram,0.19511047,No
audio/metro_station-london-70-2041-a.wav,It is the sound of a subway train passing by.,metro_station,metro_station,0.3678276,Yes
audio/public_square-paris-116-3409-a.wav,residential area,public_square,park,0.3877824,No
audio/shopping_mall-paris-132-3989-a.wav,"This is the sound of a crowded indoor environment, possibly a store or supermarket. There is a hum of many people talking and moving around.",shopping_mall,shopping_mall,0.2914047,Yes
audio/park-lyon-1188-45652-a.wav,This is a sound of birds chirping in the background while there is a consistent ambient noise of a car driving by.,park,street_traffic,0.27596188,No
audio/airport-vienna-209-6359-a.wav,This is the sound of someone walking quietly on a hard surface.,airport,street_pedestrian,0.33357632,No
audio/metro_station-london-76-2113-a.wav,It is the sound of an engine idling.,metro_station,bus,0.17656869,No
audio/airport-lyon-1101-40386-a.wav,"It is the sound of a large indoor space such as a hall or a shopping center, where many people are walking around.",airport,shopping_mall,0.3163712,No
audio/street_pedestrian-london-263-7991-a.wav,"This is a live recording of an orchestra playing a classical piece with a wide string section, including violins, violas, cellos, and double basses, and a brass section with trumpets, horns, trombones, and tubas. The atmosphere is dramatic and suitable for a movie soundtrack.",street_pedestrian,metro_station,0.1519328,No
audio/street_traffic-barcelona-161-4917-a.wav,This is an amateur recording of a vehicle engine idling. There is a distant murmuring of people and a dog barking in the background.,street_traffic,street_traffic,0.25415736,Yes
audio/street_pedestrian-lisbon-1174-44174-a.wav,"This is a recording of a city environment. There are sounds of people talking and cars passing by. In the distance, a siren can be heard.",street_pedestrian,street_traffic,0.30706277,No
audio/tram-milan-1058-42381-a.wav,A vehicle engine idles nearby.,tram,bus,0.2950864,No
audio/public_square-milan-1074-43920-a.wav,A crowd of people are murmuring in the distance.,public_square,street_traffic,0.1932273,No
audio/airport-stockholm-207-6312-a.wav,This is the sound of a crowd in a public space.,airport,public_square,0.3972345,No
audio/street_traffic-paris-170-5230-a.wav,The sound is of a car passing by at a fairly consistent speed.,street_traffic,street_traffic,0.2626111,Yes
audio/metro-lyon-1139-42319-a.wav,"An adult female speaks, followed by a child.",metro,street_pedestrian,0.13046604,No
audio/shopping_mall-lyon-1196-45730-a.wav,It is the sound of birds chirping in the distance.,shopping_mall,street_traffic,0.1441265,No
audio/metro-vienna-228-6876-a.wav,It is the sound of a bus moving on the road.,metro,bus,0.6366615,No
audio/street_pedestrian-vienna-159-4844-a.wav,This is a recording of a crowd in a public space.,street_pedestrian,public_square,0.34909374,No
audio/airport-barcelona-2-110-a.wav,"This is the sound of a crowd in a public place, such as a park or a busy street, where people are socializing and talking. There is a mix of male and female voices, and some children can be heard in the background. The atmosphere seems casual and relaxed.",airport,park,0.3402706,No
audio/shopping_mall-vienna-139-4217-a.wav,A crowded area with people talking.,shopping_mall,public_square,0.24260381,No
audio/bus-helsinki-18-731-a.wav,This is the sound of a bus moving on the road.,bus,bus,0.67720354,Yes
audio/public_square-paris-118-3480-a.wav,This is the sound of a person walking.,public_square,street_pedestrian,0.38666582,No
audio/metro_station-stockholm-84-2272-a.wav,It is the sound of an engine idling loudly.,metro_station,bus,0.20919272,No
audio/tram-lisbon-1200-44347-a.wav,A crowd of people are having a quiet conversation.,tram,public_square,0.15631348,No
audio/tram-lyon-1112-43348-a.wav,This is the sound of a vehicle with a beeping horn passing by.,tram,bus,0.3057406,No
audio/bus-lyon-1124-42347-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/airport-prague-1173-45742-a.wav,"This is the sound of a crowded indoor location, possibly a library or a large hall, where many people are conversing.",airport,bus,0.26697373,No
audio/park-lisbon-1057-40294-a.wav,This sound is from a video game.,park,tram,0.17621425,No
audio/public_square-stockholm-121-3581-a.wav,This is a sound from a video game.,public_square,tram,0.19012246,No
audio/tram-vienna-202-6111-a.wav,This is an amateur recording of a thunderstorm. There is a rumble of thunder and the sound of raindrops getting louder as the storm intensifies.,tram,street_traffic,0.18470924,No
audio/street_pedestrian-lisbon-1174-45659-a.wav,This is the sound of a horse clicking and making noises with its hooves on a hard surface.,street_pedestrian,park,0.14503391,No
audio/bus-paris-214-6518-a.wav,It is the sound of an engine idling loudly.,bus,bus,0.20919272,Yes
audio/street_pedestrian-paris-265-8068-a.wav,This is the sound of someone walking in a crowded area.,street_pedestrian,street_pedestrian,0.35687715,Yes
audio/park-helsinki-92-2551-a.wav,This is the recording of a car driving on a highway.,park,street_traffic,0.4359889,No
audio/street_traffic-helsinki-269-8204-a.wav,A vehicle engine is idling nearby.,street_traffic,bus,0.3137957,No
audio/shopping_mall-barcelona-125-3720-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/metro-lyon-1082-40313-a.wav,This is the sound of a large engine idling.,metro,bus,0.22068273,No
audio/metro_station-stockholm-83-2214-a.wav,It is the sound of a loudspeaker announcement in a crowded area.,metro_station,bus,0.23450322,No
audio/street_pedestrian-lisbon-1004-41050-a.wav,"This is a recording of a park. There are sounds of birds chirping, people walking and talking, and a dog barking.",street_pedestrian,park,0.48818535,No
audio/public_square-prague-1075-40979-a.wav,This is a recording of a crowd in a public space.,public_square,public_square,0.34909374,Yes
audio/park-prague-1105-42925-a.wav,"This is a recording of a city environment during the daytime. There are sounds of traffic and cars passing by, as well as the sound of a bus. In the distance, one can faintly hear the sound of birds chirping.",park,street_traffic,0.32686186,No
audio/street_pedestrian-prague-1085-40756-a.wav,This is the sound of a crowd in a very large room such as a stadium or arena.,street_pedestrian,airport,0.20205055,No
audio/metro_station-milan-1050-40243-a.wav,It is the sound of someone walking through a very large room or hall.,metro_station,street_pedestrian,0.24695988,No
audio/street_pedestrian-vienna-160-4888-a.wav,residential area,street_pedestrian,park,0.3877824,No
audio/metro_station-stockholm-85-2303-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground.",metro_station,metro_station,0.40018737,Yes
audio/street_pedestrian-london-149-4510-a.wav,An airplane flies by in the sky.,street_pedestrian,airport,0.3610295,No
audio/metro-paris-54-1583-a.wav,"This is an experimental ambient electronic piece with a dark soundscape. There is a synthesizer and a bass playing in the background, and a piano playing the main melody. The atmosphere is quiet and there are no vocals. This piece could be used in the soundtrack of a film or a game.",metro,metro_station,0.13267943,No
audio/metro_station-vienna-88-2414-a.wav,It is the sound of an urban environment during the day.,metro_station,street_traffic,0.2559421,No
audio/metro_station-milan-1127-41204-a.wav,"This is the sound of a large indoor space, likely a train station or a large hall, where a woman is making an announcement over a loudspeaker.",metro_station,metro_station,0.2845648,Yes
audio/public_square-vienna-123-3630-a.wav,"This is a recording of a park. There are many people walking and talking. Some children are playing, and birds can be heard chirping in the background.",public_square,park,0.446171,No
audio/street_pedestrian-prague-1051-40272-a.wav,This is the sound of a crowd in a public space.,street_pedestrian,public_square,0.3972345,No
audio/street_traffic-vienna-274-8375-a.wav,The sound is of ocean waves crashing onto the shore.,street_traffic,tram,0.19511047,No
audio/park-barcelona-91-2506-a.wav,This is a recording of a park. There are sounds of birds chirping and a duck quacking in the distance.,park,park,0.40909946,Yes
audio/airport-vienna-13-536-a.wav,This is the sound of someone walking through leaves.,airport,street_pedestrian,0.28607947,No
audio/airport-stockholm-10-419-a.wav,residential area,airport,park,0.3877824,No
audio/shopping_mall-helsinki-129-3861-a.wav,This is the sound of a crowd in a public space.,shopping_mall,public_square,0.3972345,No
audio/street_pedestrian-vienna-160-4875-a.wav,This is the sound of a crowd in a public space.,street_pedestrian,public_square,0.3972345,No
audio/bus-barcelona-16-653-a.wav,It is the sound of a bus running on the road.,bus,bus,0.6226432,Yes
audio/metro-vienna-58-1744-a.wav,It is the sound of an elevator moving between floors.,metro,tram,0.35768062,No
audio/tram-helsinki-183-5686-a.wav,It is the sound of a train running on railroad tracks passing by.,tram,tram,0.30000797,Yes
audio/street_traffic-lyon-1029-40298-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",street_traffic,bus,0.41334733,No
audio/street_traffic-vienna-176-5435-a.wav,This is the sound of a pigeon cooing in a quiet environment.,street_traffic,public_square,0.14164267,No
audio/airport-lisbon-1175-44791-a.wav,It is the sound of a crowded indoor location.,airport,street_pedestrian,0.2547984,No
audio/bus-paris-27-932-a.wav,This is the sound of a bus moving.,bus,bus,0.696281,Yes
audio/bus-vienna-38-1115-a.wav,The sound is of a vehicle engine idling.,bus,bus,0.23484716,Yes
audio/shopping_mall-lyon-1196-45474-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/park-lisbon-1104-43509-a.wav,residential area,park,park,0.3877824,Yes
audio/tram-milan-1209-44337-a.wav,It is the sound of a bus moving on the road.,tram,bus,0.6366615,No
audio/airport-lyon-1095-43512-a.wav,"This is the sound of people walking in a crowded area, such as a mall or a busy street.",airport,street_traffic,0.37469357,No
audio/park-lyon-1188-44984-a.wav,It is the sound of birds chirping in the background.,park,street_traffic,0.13548532,No
audio/street_traffic-stockholm-174-5369-a.wav,This is the sound of a car passing by at a moderate speed.,street_traffic,street_traffic,0.32216996,Yes
audio/metro_station-milan-1050-44009-a.wav,It is a woman speaking over a loudspeaker in a train station.,metro_station,metro_station,0.25294864,Yes
audio/metro-lyon-1206-45148-a.wav,The sound is of an engine idling.,metro,bus,0.19090497,No
audio/metro-helsinki-222-6743-a.wav,This is the sound of a large train engine idling.,metro,bus,0.2916445,No
audio/airport-lisbon-1175-45340-a.wav,It is the sound of people talking in a crowded indoor space.,airport,street_pedestrian,0.21016848,No
audio/bus-stockholm-217-6568-a.wav,"The low quality recording features a wide synth pad and synth bass playing in the background, while there is a muffled conversation in the foreground. It sounds scary, suspenseful and intense, like something you would hear as the background music of a horror movie.",bus,park,0.07160365,No
audio/tram-stockholm-197-5945-a.wav,"A vehicle engine is idling, and people are murmuring in the distance.",tram,bus,0.31084466,No
audio/park-barcelona-90-2477-a.wav,It is the sound of birds chirping in the background.,park,street_traffic,0.13548532,No
audio/metro-helsinki-222-6706-a.wav,It is the sound of a vehicle engine idling.,metro,bus,0.20264968,No
audio/metro-stockholm-55-1622-a.wav,"The sound is of rail transport, specifically a subway or metro or underground.",metro,metro,0.378406,Yes
audio/public_square-stockholm-119-3484-a.wav,"This is the sound of a non-motorized land vehicle, specifically a bicycle.",public_square,bus,0.24557793,No
audio/street_traffic-lisbon-1067-42014-a.wav,The sound is of a vehicle or motor vehicle on the road.,street_traffic,street_traffic,0.3414641,Yes
audio/bus-milan-1155-40946-a.wav,The sound is of wind blowing strongly.,bus,bus,0.105019584,Yes
audio/street_traffic-london-270-8229-a.wav,This is the recording of a street in a city. There is a vehicle passing by and some people are talking in the distance.,street_traffic,street_traffic,0.50739706,Yes
audio/park-barcelona-241-7150-a.wav,This is a recording of birds chirping in a forest.,park,park,0.17165151,Yes
audio/shopping_mall-lyon-1196-45359-a.wav,A female voice is singing along to a song that is playing in the background.,shopping_mall,street_traffic,0.07106826,No
audio/airport-prague-1034-41137-a.wav,It is the sound of a crowd in a restaurant.,airport,bus,0.25457555,No
audio/shopping_mall-vienna-140-4268-a.wav,"This is the sound of a crowded indoor location, possibly a mall or a busy restaurant.",shopping_mall,shopping_mall,0.38889453,Yes
audio/shopping_mall-paris-132-3974-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/street_pedestrian-barcelona-142-4324-a.wav,"This is a recording of a city environment. There are sounds of people walking and talking. In the distance, a bus can be heard driving by.",street_pedestrian,bus,0.49942827,No
audio/tram-prague-1088-43434-a.wav,This is the sound of a car driving on a wet road.,tram,street_traffic,0.38847244,No
audio/park-lyon-1012-40014-a.wav,The sound is of ocean waves crashing onto the shore.,park,tram,0.19511047,No
audio/metro-lyon-1201-44608-a.wav,It is the sound of an engine idling loudly.,metro,bus,0.20919272,No
audio/bus-stockholm-37-1093-a.wav,bus,bus,bus,1.0,Yes
audio/bus-barcelona-15-607-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",bus,bus,0.45613357,Yes
audio/street_pedestrian-vienna-267-8123-a.wav,"This is a quiet, ambient experimental piece with a dark and meditative mood. It features synthesizers, bass, drums, piano, and electric guitar.",street_pedestrian,metro_station,0.15910874,No
audio/park-stockholm-101-2868-a.wav,The sound is of birds chirping nearby and a duck quacking in the distance.,park,tram,0.14698476,No
audio/metro_station-barcelona-62-1860-a.wav,It is the sound of an engine idling.,metro_station,bus,0.17656869,No
audio/tram-stockholm-199-5989-a.wav,The low quality recording features a muffled conversation in the background and a wide synth pad sound playing in the foreground. It sounds suspenseful and intense.,tram,street_traffic,0.077743664,No
audio/park-milan-1063-41184-a.wav,It is the sound of a duck quacking in the distance.,park,tram,0.1823647,No
audio/tram-paris-282-8540-a.wav,It is the sound of an elevator moving between floors.,tram,tram,0.35768062,Yes
audio/street_pedestrian-barcelona-260-7897-a.wav,"This is a low quality, noisy, mono recording of people talking in a crowded indoor space.",street_pedestrian,street_traffic,0.2267561,No
audio/park-milan-1133-43703-a.wav,The sound is of water lightly spraying and wind blowing lightly into a microphone.,park,airport,0.07618348,No
audio/public_square-london-115-3344-a.wav,This is a recording of a park. There are many people talking and children playing in the background.,public_square,park,0.49272054,No
audio/park-lisbon-1052-42800-a.wav,This is the sound of birds chirping in the distance.,park,street_traffic,0.15642649,No
audio/park-prague-1038-42049-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",park,bus,0.45613357,No
audio/street_traffic-stockholm-175-5399-a.wav,"The sound is of a boat - water vehicle, particularly a motorboat like a speedboat.",street_traffic,bus,0.20297942,No
audio/street_traffic-milan-1097-42866-a.wav,This is the sound of a car passing by.,street_traffic,street_traffic,0.3551642,Yes
audio/tram-helsinki-183-5707-a.wav,It is the sound of a subway train passing by.,tram,metro_station,0.3678276,No
audio/metro-lisbon-1136-40355-a.wav,"It is the sound of a truck reversing with beeps, an engine starting, and a man coughing.",metro,bus,0.2014909,No
audio/metro_station-london-235-7018-a.wav,It is the sound of a vehicle engine idling.,metro_station,bus,0.20264968,No
audio/street_pedestrian-lyon-1047-42214-a.wav,residential area,street_pedestrian,park,0.3877824,No
audio/shopping_mall-prague-1009-42762-a.wav,residential area,shopping_mall,park,0.3877824,No
audio/street_traffic-lisbon-1008-40670-a.wav,The sound is of traffic passing by at a distance.,street_traffic,street_traffic,0.48293614,Yes
audio/metro-prague-1213-44320-a.wav,"The sound is of rail transport, specifically a subway or metro or underground.",metro,metro,0.378406,Yes
audio/tram-helsinki-184-5724-a.wav,It is the sound of a vehicle engine idling.,tram,bus,0.20264968,No
audio/metro-lisbon-1119-41573-a.wav,It is the sound of an engine idling loudly.,metro,bus,0.20919272,No
audio/tram-prague-1189-45245-a.wav,It is the sound of a bus running on the road.,tram,bus,0.6226432,No
audio/metro_station-paris-237-7046-a.wav,The sound is of a car engine idling loudly.,metro_station,bus,0.20617494,No
audio/street_pedestrian-paris-264-8020-a.wav,This is a sound from a library.,street_pedestrian,bus,0.23741235,No
audio/street_pedestrian-milan-1165-45284-a.wav,"This is a low quality, noisy, and mono recording of birds chirping and a dog barking in the background.",street_pedestrian,street_traffic,0.17004102,No
audio/street_traffic-vienna-177-5480-a.wav,The sound is of a car passing by at a moderate speed.,street_traffic,street_traffic,0.29761672,Yes
audio/park-paris-99-2813-a.wav,This is an amateur recording of birds chirping in the background while a vehicle passes by.,park,street_traffic,0.30474076,No
audio/tram-milan-1132-42054-a.wav,It is the sound of an elevator moving between floors.,tram,tram,0.35768062,Yes
audio/bus-london-22-830-a.wav,This is a bus.,bus,bus,0.87023234,Yes
audio/public_square-stockholm-252-7558-a.wav,"This is a recording of a park in the evening. There are people walking and talking, birds chirping, and a dog barking in the distance.",public_square,park,0.5003801,No
audio/shopping_mall-milan-1084-40740-a.wav,"A large, busy room such as a kitchen or a bar.",shopping_mall,bus,0.35191184,No
audio/public_square-stockholm-119-3505-a.wav,"The low quality recording features the sound of rustling and crunching in the background, and a loud bang in the foreground. It sounds like it was recorded outdoors, and it is noisy and in mono.",public_square,street_traffic,0.15542103,No
audio/street_pedestrian-milan-1165-45655-a.wav,A dog is barking in the distance.,street_pedestrian,tram,0.12358226,No
audio/tram-lisbon-1100-40171-a.wav,It is the sound of a vehicle engine idling.,tram,bus,0.20264968,No
audio/tram-stockholm-198-5979-a.wav,"A vehicle engine is idling, and people are murmuring in the distance.",tram,bus,0.31084466,No
audio/street_pedestrian-lisbon-1099-42365-a.wav,This is a low quality recording featuring a wide brass melody played over a muffled crowd. It sounds like it was recorded in a large room.,street_pedestrian,public_square,0.1619149,No
audio/airport-milan-1061-41870-a.wav,This is the sound of a dog barking in the distance.,airport,tram,0.20647138,No
audio/metro_station-barcelona-63-1890-a.wav,It is the humming of a vehicle engine idling.,metro_station,bus,0.16452543,No
audio/metro_station-paris-79-2151-a.wav,It is the sound of an engine idling.,metro_station,bus,0.17656869,No
audio/metro-helsinki-43-1314-a.wav,"It is the sound of a vehicle, likely a bus, with engine idling and then starting up and driving away.",metro,bus,0.45058453,No
audio/tram-prague-1042-40543-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",tram,bus,0.45613357,No
audio/public_square-paris-117-3441-a.wav,"This is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",public_square,bus,0.44676667,No
audio/shopping_mall-paris-133-4006-a.wav,This is the sound of a supermarket.,shopping_mall,shopping_mall,0.38265938,Yes
audio/shopping_mall-lyon-1196-45609-a.wav,"It is the sound of a vehicle, specifically a car, with tire squealing and engine accelerating or revving, which occurs intermittently between 0.17 to 10.00 seconds.",shopping_mall,bus,0.1733884,No
audio/street_pedestrian-lisbon-1099-42320-a.wav,This is the sound of people walking in a crowded area.,street_pedestrian,street_traffic,0.29051656,No
audio/public_square-vienna-253-7587-a.wav,"This is a recording of a park in a city. There are many people walking and talking, and some children playing. In the distance, you can hear birds chirping and the sound of a bus passing by.",public_square,park,0.48743653,No
audio/metro_station-helsinki-232-6988-a.wav,"This is a low quality recording featuring an orchestra composed of strings, brass, and percussion playing a sad and emotional piece. There are some crowd chattering noises in the background. A synth pad is providing soft harmony in the background.",metro_station,metro_station,0.19371766,Yes
audio/bus-london-21-821-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",bus,bus,0.45613357,Yes
audio/street_traffic-barcelona-163-4975-a.wav,The sound is of a vehicle engine idling.,street_traffic,bus,0.23484716,No
audio/airport-paris-7-334-a.wav,This is the sound of people walking in a crowded area.,airport,street_traffic,0.29051656,No
audio/metro_station-prague-1118-41156-a.wav,This is a sound from a library.,metro_station,bus,0.23741235,No
audio/street_traffic-helsinki-165-5060-a.wav,The sound is of a car engine idling loudly.,street_traffic,bus,0.20617494,No
audio/public_square-lyon-1178-44495-a.wav,"The sound is of a non-motorized land vehicle, specifically a skateboard, being used on a hard surface, possibly a street or a sidewalk.",public_square,street_traffic,0.24375235,No
audio/metro-vienna-60-1816-a.wav,"This is a sound from a video game. In the game, there is a vehicle that is moving on a road. The vehicle's engine is running, and there is a muffled conversation of people in the background.",metro,street_traffic,0.31722915,No
audio/bus-prague-1194-45630-a.wav,The sound is of a vehicle engine idling.,bus,bus,0.23484716,Yes
audio/public_square-milan-1014-42221-a.wav,residential area,public_square,park,0.3877824,No
audio/bus-stockholm-37-1112-a.wav,This is the sound of a bus running on the road with people murmuring in the background.,bus,bus,0.5996493,Yes
audio/tram-london-278-8454-a.wav,"
The low quality recording features a vehicle engine rumbling and then a police siren going off in the distance. It sounds like it was recorded outdoors.",tram,street_traffic,0.30445772,No
audio/shopping_mall-paris-134-4060-a.wav,"This is a recording of a park. There are sounds of birds chirping, people walking and talking, and a dog barking in the distance.",shopping_mall,park,0.48390967,No
audio/bus-stockholm-35-1049-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",bus,bus,0.41334733,Yes
audio/metro-barcelona-41-1236-a.wav,This is the sound of an elevator moving between floors.,metro,tram,0.37006038,No
audio/metro-lisbon-1148-40476-a.wav,"It is an instrumental electronic experimental piece with dark mood resembling space and soundscape including synthesizer, bass, drums, and electric guitar.",metro,metro_station,0.14692248,No
audio/street_pedestrian-helsinki-147-4430-a.wav,This is a recording of a horse clicking and clip-clopping at a moderate pace.,street_pedestrian,park,0.18177357,No
audio/street_traffic-london-271-8261-a.wav,This is a recording of a city environment. There is a car driving by and people talking in the distance.,street_traffic,street_traffic,0.38709527,Yes
audio/street_traffic-milan-1166-45271-a.wav,"The sound is of a vehicle, specifically a motor vehicle on the road.",street_traffic,street_traffic,0.32331052,Yes
audio/shopping_mall-stockholm-137-4152-a.wav,This is a recording of a crowd in a station. People are talking in the distance.,shopping_mall,metro_station,0.2990204,No
audio/metro_station-lisbon-1021-41960-a.wav,An electronic hum is present in the background.,metro_station,tram,0.1387452,No
audio/metro-london-47-1435-a.wav,This is the sound of an elevator moving between floors in a building.,metro,tram,0.34850892,No
audio/metro_station-prague-1130-40374-a.wav,A crowded area with people talking.,metro_station,public_square,0.24260381,No
audio/street_traffic-prague-1006-41063-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",street_traffic,bus,0.45613357,No
audio/metro_station-lyon-1077-40767-a.wav,residential area,metro_station,park,0.3877824,No
audio/street_traffic-lisbon-1008-40571-a.wav,This is the sound of a car passing by.,street_traffic,street_traffic,0.3551642,Yes
audio/metro-stockholm-227-6824-a.wav,It is the sound of an elevator moving between floors.,metro,tram,0.35768062,No
audio/metro_station-lisbon-1021-43210-a.wav,The sound is of an engine idling loudly.,metro_station,bus,0.2303589,No
audio/bus-lyon-1001-41701-a.wav,It is the sound of a bus moving on the road.,bus,bus,0.6366615,Yes
audio/street_traffic-barcelona-268-8149-a.wav,The sound is of a motorcycle engine on roadway.,street_traffic,street_traffic,0.19829988,Yes
audio/metro-lisbon-1199-44751-a.wav,"The sound is of rail transport, specifically a subway or metro or underground.",metro,metro,0.378406,Yes
audio/metro_station-helsinki-232-6975-a.wav,"This is a low quality recording featuring an orchestra composed of strings, brass, and percussion playing an ominous tune with a feeling of dread and hopelessness. There is also the sound of people whispering in the background.",metro_station,metro_station,0.170225,Yes
audio/park-milan-1133-42402-a.wav,It is the sound of rain falling and water flowing over rocks in a creek.,park,street_traffic,0.16248208,No
audio/street_traffic-barcelona-163-4988-a.wav,"
The sound is of a vehicle engine idling nearby.",street_traffic,bus,0.2753072,No
audio/street_pedestrian-barcelona-143-4329-a.wav,A group of people are having a quiet conversation.,street_pedestrian,public_square,0.13048974,No
audio/metro_station-lisbon-1021-40123-a.wav,"This is the ambiance of a large indoor space, such as a shopping center or a transit area like an airport. There is a sense of crowd and movement, with people talking and moving around. There is also a hum of background noise from various activities.",metro_station,airport,0.34039748,No
audio/tram-barcelona-181-5604-a.wav,A crowd of people are having a quiet conversation.,tram,public_square,0.15631348,No
audio/shopping_mall-london-256-7737-a.wav,A crowded area with people talking.,shopping_mall,public_square,0.24260381,No
audio/shopping_mall-stockholm-258-7834-a.wav,A crowded area with people talking.,shopping_mall,public_square,0.24260381,No
audio/airport-milan-1108-42132-a.wav,This is a sound recording from a library.,airport,bus,0.19485359,No
audio/street_pedestrian-lyon-1162-44599-a.wav,This is the sound of a horse clicking and snorting.,street_pedestrian,bus,0.14137858,No
audio/airport-barcelona-1-72-a.wav,It is the sound of a crowd murmuring in a crowded indoor location.,airport,street_traffic,0.2150675,No
audio/metro_station-helsinki-65-1962-a.wav,It is the sound of an elevator moving up and stopping at a floor.,metro_station,tram,0.35609698,No
audio/airport-lisbon-1122-42593-a.wav,This is the sound of a crowd in a city environment.,airport,street_traffic,0.31402194,No
audio/metro-prague-1157-41229-a.wav,It is the sound of a subway train running on railroad tracks.,metro,metro_station,0.3443396,No
audio/airport-lyon-1169-44363-a.wav,This is the sound of a horse's hooves clicking on a hard surface.,airport,tram,0.13035958,No
audio/airport-helsinki-204-6145-a.wav,It is the sound of a train running on railroad tracks passing by.,airport,tram,0.30000797,No
audio/bus-paris-28-943-a.wav,It is the sound of a truck reversing with beeping noises.,bus,street_traffic,0.26253974,No
audio/metro_station-prague-1118-43298-a.wav,"This sound is an instrumental. The tempo is slow with a synthesiser arrangement and electronic harmony with no accompaniment. The music has a spooky, sinister, frightening, mysterious and supernatural vibe.",metro_station,metro_station,0.18122543,Yes
audio/metro_station-lisbon-1021-40166-a.wav,This is the sound of a large machine working in a factory.,metro_station,bus,0.23280409,No
audio/shopping_mall-london-131-3923-a.wav,This is a crowded indoor scene with people talking and moving around. There is a hum of a machine in the background.,shopping_mall,bus,0.25378942,No
audio/shopping_mall-london-256-7772-a.wav,A crowd of people are having a quiet conversation.,shopping_mall,public_square,0.15631348,No
audio/airport-stockholm-207-6293-a.wav,It is the sound of a vehicle engine idling.,airport,bus,0.20264968,No
audio/tram-stockholm-198-5984-a.wav,A bus running on railroad tracks.,tram,bus,0.6631532,No
audio/street_pedestrian-helsinki-262-7949-a.wav,This is the sound of a crowd of people murmuring in the distance.,street_pedestrian,street_traffic,0.23190898,No
audio/airport-barcelona-1-37-a.wav,"This is a recording of people walking in a park. There is a man and a woman, as well as some children, talking quietly while they walk along a path.",airport,park,0.36918575,No
audio/bus-helsinki-19-777-a.wav,This is the sound of a vehicle engine idling.,bus,bus,0.23188242,Yes
audio/metro_station-barcelona-230-6932-a.wav,"A large motor vehicle engine is idling, and then it is revved up slightly.",metro_station,street_traffic,0.15893023,No
audio/shopping_mall-lyon-1066-40095-a.wav,"This is a low quality recording featuring a wide, echoing reverb effect in a large room. There are some crowd noises in the background.",shopping_mall,street_traffic,0.21158591,No
audio/metro_station-lisbon-1020-42283-a.wav,"It is the sound of rail transport, a subway or metro or underground.",metro_station,metro_station,0.42315945,Yes
audio/street_pedestrian-prague-1085-41206-a.wav,This is the sound of a vehicle or boat - water vehicle.,street_pedestrian,bus,0.25282857,No
audio/shopping_mall-helsinki-128-3829-a.wav,"It is the ambiance of a large indoor space, such as a shopping center or a transit area like an airport.",shopping_mall,airport,0.5470102,No
audio/tram-vienna-202-6090-a.wav,It is the sound of an engine idling.,tram,bus,0.17656869,No
audio/park-lisbon-1057-41350-a.wav,The sound is of birds chirping in the wind.,park,park,0.08844276,Yes
